name,play,fans,label,score,times,date,info,imgUrl,longComments,shortComments
特战先锋,292.1万,292.1万次播放,2.4万,9.6,116人评,2010年5月18日开播,"已完结, 全31集",http://i0.hdslb.com/bfs/bangumi/9c204e0b090d9877b49d623a2e1412815e5a8fc1.jpg,,60
妒海,291.3万,291.3万次播放,8.6万,9.4,171人评,2020年1月25日开播,"已完结, 全31集",http://i0.hdslb.com/bfs/bangumi/image/d0383a9d84d6fcacfd5f9ec7894a99d5bf8e54be.jpg,,89
实习医生,290.4万,290.4万次播放,11.5万,9.8,1249人评,2010年1月1日开播,"已完结, 全40集",http://i0.hdslb.com/bfs/bangumi/image/f51ed2316b29171a5d1d7152cf02a347d887eec7.jpg,,410
钟馗传说,290.1万,290.1万次播放,1.9万,5.4,120人评,2012年7月28日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/56206d1fb827ddda388b46ba8959f8e124d9f0f3.jpg,,51
A计划,290.1万,290.1万次播放,9万,9.6,351人评,2007年7月5日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/image/6e78fdd87f610727133302aa577a57b7ef951d94.png,,115
爱在日落之前,289.1万,289.1万次播放,10.7万,9.6,262人评,2019年3月9日开播,"已完结, 全24集",http://i0.hdslb.com/bfs/bangumi/246ec182b189d743dbd1378522d8e1090a2384aa.jpg,,136
正常人,288.6万,288.6万次播放,2.5万,8.8,602人评,2020年4月26日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/image/e55406fce84ddbf1a40d42e45fa88c714a8efac4.png,7,203
工藤新一的复活~与黑暗组织的对决,286.7万,286.7万次播放,4.5万,8.5,774人评,2007年12月17日开播,"已完结, 全1集",http://i0.hdslb.com/bfs/bangumi/image/d0e0ade9e649a33bd544fddd0b6c09c83b90b012.jpg,,313
老友记  第七季,283.3万,281.6万次播放,4798,,,敬请期待,"已完结, 全24集",http://i0.hdslb.com/bfs/bangumi/image/e52bacb89855ae16f3212f25f5c9142112d86f2c.png,,
老农民,280.3万,280.3万次播放,17.6万,9.6,382人评,2014年12月22日开播,"已完结, 全60集",http://i0.hdslb.com/bfs/bangumi/50eb7e5b417ef447020e70635dfee3eff5b451cb.jpg,,133
刑事ZERO,279.8万,279.8万次播放,3.5万,9.5,842人评,2019年1月10日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/ccaebdd1554e8063c6f1b291d6c5cd529eea40df.jpg,3,203
黑狐之风影,278.1万,278.1万次播放,1.8万,,,2016年5月12日开播,"已完结, 全42集",http://i0.hdslb.com/bfs/bangumi/6b4fee6baa62c1173a8605df1a45c73148a3cb48.jpg,,11
杠杆,277.9万,277.9万次播放,1.1万,5.2,470人评,2022年5月3日开播,"已完结, 全40集",http://i0.hdslb.com/bfs/bangumi/image/a0f692788fbfde9a5e035cfea884d7d0882c6f30.png,2,239
自恋刑警,274万,274万次播放,3.5万,9.7,1290人评,2010年7月9日开播,"已完结, 全11集",http://i0.hdslb.com/bfs/bangumi/image/4c97a03c6b28034081a0d52922e7507168c99dbc.jpg,1,303
我亲爱的小冤家,273.8万,273.8万次播放,4.2万,9.8,231人评,2021年2月21日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/image/61e48a020f5cd21232fd0c119a8cf6b537611131.jpg,,121
星梦缘,272.7万,272.7万次播放,26.9万,9.5,199人评,2004年1月15日开播,"已完结, 全25集",http://i0.hdslb.com/bfs/bangumi/472f90cba3556a7efa1b72e17580b6b810ca5930.jpg,1,76
烘焙恋人,272.6万,272.6万次播放,2.1万,6.4,536人评,2020年7月9日开播,"已完结, 全12集",http://i0.hdslb.com/bfs/bangumi/image/3ef56e788d85a8656eec22191c7688e30d9fe0f4.png,2,283
龙樱2 ,272万,272万次播放,5.9万,9.5,1542人评,2021年4月25日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/2c7a61f0b888fae80da495bcbb5e3d8cfd6810ff.png,13,398
产科医鸿鸟,271.1万,271.1万次播放,9.2万,9.8,975人评,2015年10月16日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/071fda2b89167296e60f05936143830a8ec32e7f.jpg,1,239
重生合租屋,270.6万,270.6万次播放,4.2万,9.5,944人评,2017年8月12日开播,"已完结, 全5集",http://i0.hdslb.com/bfs/bangumi/image/10b2c010916ec650599a4ec05dc3b02d2386d205.jpg,6,267
武当,270.5万,270.5万次播放,7万,9.3,124人评,2003年1月1日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/bb3517135451cf972ff1b31122f3056934230b34.jpg,,50
孤独的美食家 2021除夕特别篇,270.2万,270.2万次播放,1.4万,9.9,656人评,2021年12月31日开播,"已完结, 全1集",http://i0.hdslb.com/bfs/bangumi/image/69deefc619f4ce52fa5e0e1507fda94108212ad2.png,1,92
红楼梦,268.8万,268.8万次播放,3.3万,9.2,264人评,2002年1月1日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/7d5608b7ce7236fb8342223ea19afb0f91712803.jpg,1,73
旋转的爱,266.4万,266.4万次播放,4万,,,2009年7月16日开播,"已完结, 全34集",http://i0.hdslb.com/bfs/bangumi/image/b9eeac63bc8b2363186b3412259ff63c7a625ed4.png,2,59
神医大道公,262.7万,262.7万次播放,12.8万,9.6,463人评,2010年5月10日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/4ca4cd90aa4fa807969534e713dfb84fae5542d5.jpg,1,148
神秘人质,261.4万,261.4万次播放,3.6万,,,2013年9月26日开播,"已完结, 全41集",http://i0.hdslb.com/bfs/bangumi/27089871c5df8ebaa5e8ff01e3816dfc04380cd2.jpg,1,24
我是一棵小草,259.4万,259.4万次播放,7.7万,9.3,106人评,2009年2月13日开播,"已完结, 全43集",http://i0.hdslb.com/bfs/bangumi/ba9dbed39e4d7ae81eab843322defb13c6c772b1.jpg,,43
北方有佳人,258.8万,258.8万次播放,6.5万,,,2009年6月1日开播,"已完结, 全34集",http://i0.hdslb.com/bfs/bangumi/7298cd63d8efcfbe9495d21151fd84c4b4720dfd.jpg,,43
报社,258.8万,258.8万次播放,2310,,,2018年9月6日开播,"已完结, 全6集",http://i0.hdslb.com/bfs/bangumi/image/99877412c5d293fb64373f61df2b59b00ff22d3c.jpg,,18
48天后我们结婚吧,258.7万,258.7万次播放,3632,7.5,178人评,2021年5月13日开播,"已完结, 全49集",http://i0.hdslb.com/bfs/bangumi/image/55d254d642063d4f1e433a711d56ef196b800e19.png,,78
追凶500天,258.6万,258.6万次播放,8282,8.6,367人评,2020年8月28日开播,"已完结, 全4集",http://i0.hdslb.com/bfs/bangumi/image/a78f87afd00261aca958cc474cb7952111051fdf.png,1,109
风雨丽人,257.5万,257.5万次播放,26,,,1992年1月1日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/image/ccf08f3cbf27404be49fbc1b612d6ace9a5d45b5.png,,2
打黑风暴,257万,257万次播放,2.1万,,,2003年1月1日开播,"已完结, 全20集",http://i0.hdslb.com/bfs/bangumi/5649d415c6fb708638a0f7757580658679f472ab.jpg,,17
龙年档案,256.1万,256.1万次播放,13万,9.8,436人评,2003开播,"已完结, 全26集",http://i0.hdslb.com/bfs/bangumi/2a92e7a5df66ac916af7cf19b6aa2878c045d5a3.jpg,1,140
紧急审讯室,255.1万,255.1万次播放,3.5万,9.2,798人评,2014年1月9日开播,"已完结, 全9集",http://i0.hdslb.com/bfs/bangumi/image/f7acb2f0a7c5df810885117f3aa1772dfb697305.jpg,4,209
信者无敌,254.4万,254.4万次播放,2.5万,,,2016年8月31日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/2e6fc25e64237346a51030f52026b0a59e839b35.jpg,,19
大航海,254.4万,254.4万次播放,12.8万,9.4,311人评,2009年3月25日开播,"已完结, 全59集",http://i0.hdslb.com/bfs/bangumi/c4d2264f4ec020fe731326ac370f57dc471cd32d.jpg,,81
天下粮仓,254.4万,254.4万次播放,14万,9.3,365人评,2002年1月8日开播,"已完结, 全31集",http://i0.hdslb.com/bfs/bangumi/6a7b7defd63a7d740e586f26f3b3cfc790855ca2.jpg,1,110
真实的人类 第二季,252.7万,252.7万次播放,5.2万,9.3,364人评,2016年10月30日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/63fe643d0eff17cfc133a338f5ee36db0779183c.jpg,6,116
九号秘事 第四季,250.8万,250.8万次播放,1.3万,9.8,528人评,2018年1月2日开播,"已完结, 全4集",http://i0.hdslb.com/bfs/bangumi/image/e7bf4844ebdd84c4a39d9f036b1358819f85bdbe.png,1,74
赤子乘龙,250.3万,250.3万次播放,12.9万,9.2,193人评,2005年1月1日开播,"已完结, 全44集",http://i0.hdslb.com/bfs/bangumi/54ec909f84a2183f4d374b2df7fce5273efd86c3.jpg,1,72
水中花,249.3万,249.3万次播放,6.5万,,,2007年1月1日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/image/0b6172a949f67a25a836507ab7e78c1565c02c91.jpg,,29
太行山上,249.3万,249.2万次播放,4625,9.6,135人评,2015年8月4日开播,"已完结, 全32集",http://i0.hdslb.com/bfs/bangumi/4cd1fe9395cff0ee2b7bd206a81cdea332196ccd.jpg,,36
胡雪岩,249.1万,249.1万次播放,6.4万,9.5,112人评,1996年1月1日开播,"已完结, 全23集",http://i0.hdslb.com/bfs/bangumi/1314a6ef0edec5c367ae04438001b6a0fffccf82.jpg,,28
天地传说之宝莲灯,247.8万,247.8万次播放,10.5万,9.5,231人评,2001年1月1日开播,"已完结, 全20集",http://i0.hdslb.com/bfs/bangumi/495d93ec5b18673eaf1276e78efb8d38fa6c6af4.jpg,1,68
墓道,246.2万,246.2万次播放,11.6万,9.6,262人评,2007年10月10日开播,"已完结, 全25集",http://i0.hdslb.com/bfs/bangumi/image/9605b1048e96cd7dea9a4da461d603535df9a644.jpg,1,103
都是天使惹的祸,246万,246万次播放,17.3万,9.6,203人评,2000年1月1日开播,"已完结, 全23集",http://i0.hdslb.com/bfs/bangumi/9f99e5675d84ecd7bbb69e1f0419e91f4e0f38bf.jpg,,77
火力少年王3,240.6万,240.6万次播放,4.6万,8.9,193人评,2017年11月13日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/a4d0123da357f66690dba571658f618492f94dae.jpg,,50
东方红1949,238.5万,238.5万次播放,9085,,,2009年9月28日开播,"已完结, 全40集",http://i0.hdslb.com/bfs/bangumi/f2ef56364b91ae54815dde633d196c94cfd57d3c.jpg,,30
郭县令轶事,238.5万,238.5万次播放,3.1万,8.4,218人评,2010年1月1日开播,"已完结, 全62集",http://i0.hdslb.com/bfs/bangumi/531d271956de400a973cb4ca2845a0e947dbbd08.jpg,,63
第八号当铺 第三季,237.1万,237.1万次播放,3.8万,8.8,129人评,2006开播,"已完结, 全27集",http://i0.hdslb.com/bfs/bangumi/image/49c73441607a65cdc274defe580e84abb89f3730.jpg,1,37
我爱河东狮,236.9万,236.9万次播放,16.4万,8.8,291人评,2005年11月4日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/4ee7197f8d6050fa91ca6d5b9e91a1611e4ae4d8.jpg,,108
泰版匆匆那年,236.2万,236.2万次播放,1.3万,,,2019年6月6日开播,"已完结, 全40集",http://i0.hdslb.com/bfs/bangumi/9ee994560ea7509ce4778ea6f164d5605411edfd.jpg,,51
平凡的世界,234.9万,234.9万次播放,1.6万,9.3,105人评,1989年1月1日开播,"已完结, 全14集",http://i0.hdslb.com/bfs/bangumi/ca8381067ba16d827dc9541f6e907bff35712da7.png,1,30
百集聊斋之人鬼情缘,234.7万,234.7万次播放,17.9万,9.8,806人评,2000年1月1日开播,"已完结, 全20集",http://i0.hdslb.com/bfs/bangumi/image/e0b814b0cb6b23313c68576e0c1883e892f369d6.jpg,10,377
派出所的故事,234.1万,234.1万次播放,10.9万,9.4,346人评,2008年1月1日开播,"已完结, 全25集",http://i0.hdslb.com/bfs/bangumi/6e42b56d6d2611b9cdc9368868dcb9ecb83ff41a.jpg,,91
巴哥正传,233.6万,233.6万次播放,2.7万,9.5,170人评,2004年6月10日开播,"已完结, 全80集",http://i0.hdslb.com/bfs/bangumi/48f339aeb8553fe4338ed0eb6b3736ebbc606d22.jpg,,49
DA师,233万,233万次播放,4.4万,9.4,104人评,2002年1月1日开播,"已完结, 全22集",http://i0.hdslb.com/bfs/bangumi/cad2d7a218b568a3980f44bc8eaa95f3b4030195.jpg,,26
千金女佣,231.3万,231.3万次播放,1.6万,,,2010年8月6日开播,"已完结, 全38集",http://i0.hdslb.com/bfs/bangumi/image/b0c0b35cf82e34d16f6b2ef5eaf4cdb1d25c7673.png,,26
诛寇行动,231.2万,231.2万次播放,5585,,,2012年7月25日开播,"已完结, 全31集",http://i0.hdslb.com/bfs/bangumi/2360ce051dce4aab2b3bb70f9be458e3b8a29966.png,,
魄危海世界,231.2万,231.2万次播放,5594,6.6,145人评,2019年10月25日开播,"已完结, 全6集",http://i0.hdslb.com/bfs/bangumi/image/f51b6e8b59a84d1701a5bc02a9508cc18130f6ad.jpg,,73
秦王李世民,230.9万,230.8万次播放,5.3万,,,2005年2月28日开播,"已完结, 全40集",http://i0.hdslb.com/bfs/bangumi/e34369d562ee26695dd827b6dbea523a5303cf08.jpg,,43
长安三怪探,230.3万,230.3万次播放,4.5万,9.4,334人评,2014年3月19日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/image/c673b963b0cd97d1976ffc0752bdbad971b33f6b.jpg,2,155
水浒,229.6万,229.6万次播放,3.9万,9.8,360人评,1982年2月27日开播,"已完结, 全40集",http://i0.hdslb.com/bfs/bangumi/image/341ea6d60fd687bd93ef87bfb5133423255f556b.jpg,4,156
火力少年王4,229.5万,229.5万次播放,6万,9.0,249人评,2017年11月13日开播,"已完结, 全42集",http://i0.hdslb.com/bfs/bangumi/e140ce68583a5464f9102a03e0f583b6a29ed076.jpg,,79
72家房客 第十五季,229.1万,229.1万次播放,7923,9.8,148人评,2019年1月1日开播,"已完结, 全120集",http://i0.hdslb.com/bfs/bangumi/image/5999e764fc4f54037e7f77ecd5a6d01a0f02a823.png,,55
女人不哭,228.7万,228.7万次播放,9.8万,9.8,134人评,2006开播,"已完结, 全34集",http://i0.hdslb.com/bfs/bangumi/66572f65d03f18dc01e22d7abf08c208b0035897.jpg,,58
废柴舅舅 第一季,228.3万,228.3万次播放,2万,9.6,656人评,2014年1月14日开播,"已完结, 全6集",http://i0.hdslb.com/bfs/bangumi/image/2540de2e2630367be21b5d6cdc93aab4016c69e5.png,3,157
最后的99天,227.8万,227.8万次播放,2.7万,,,2009年9月30日开播,"已完结, 全32集",http://i0.hdslb.com/bfs/bangumi/fc01d53e834bd97f866c18599da6be41795e0684.jpg,,13
BG：贴身保镖 第一季,227.8万,227.8万次播放,3.4万,8.9,590人评,2018年1月18日开播,"已完结, 全9集",http://i0.hdslb.com/bfs/bangumi/image/a03b5f707316215b172ec8f80bec75716eb761bf.png,1,130
李师师,227.7万,227.7万次播放,3591,,,1989年1月1日开播,"已完结, 全16集",http://i0.hdslb.com/bfs/bangumi/image/c85ff207cff6a23c30e880f18791b2745ba22632.jpg,,6
中国兄弟连,227.7万,227.7万次播放,4.3万,9.5,216人评,2007年4月22日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/356d393fae6cd0256b90dbeda4f999ba3025ba6a.jpg,2,89
首相阁下的料理人,225.9万,225.9万次播放,3.2万,8.6,540人评,2016年7月22日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/501164811172e60e977e958f4d28c2f4f108b625.png,,187
新女驸马,225.9万,225.9万次播放,13万,9.5,267人评,2001年1月1日开播,"已完结, 全22集",http://i0.hdslb.com/bfs/bangumi/f88739a5c913f9802d5a636c9e96e03ced92ec6c.jpg,2,108
时间管理局 第一季,225.2万,225.2万次播放,1.9万,9.1,184人评,2015年2月24日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/63d405b4191d82b2247b26403f71c33f9212a0dc.jpg,1,70
梦断紫禁城,225.2万,225.2万次播放,8.7万,9.5,342人评,2002年3月18日开播,"已完结, 全48集",http://i0.hdslb.com/bfs/bangumi/714c1289de061c8909bcf4441cc2ecf43d50d20c.jpg,3,87
领袖,224.9万,224.9万次播放,6.8万,9.7,334人评,2014年4月28日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/e636bfaade5d8e4bd54d030e4b2b0754cf60a087.jpg,,126
危险的维纳斯,224.9万,224.9万次播放,2.4万,7.5,587人评,2020年10月11日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/84612380ff3c48eae6ff6b993f64ed4c3d381b76.png,7,208
国家命运,224.5万,224.5万次播放,7万,9.7,387人评,2012年10月7日开播,"已完结, 全29集",http://i0.hdslb.com/bfs/bangumi/0b8e3ad232be643ffccb75d1e8acce5a8f2a37ec.jpg,,99
和歌子酒 第五季,222.1万,222.1万次播放,9926,9.2,171人评,2020年4月6日开播,"已完结, 全12集",http://i0.hdslb.com/bfs/bangumi/image/625c77d76348895b20f66c1ae1c4eb7e8dc0b43d.png,1,32
狄仁杰断案传奇,221.8万,221.8万次播放,7.6万,9.6,211人评,1996开播,"已完结, 全24集",http://i0.hdslb.com/bfs/bangumi/7d06565e61709e7424699181f8a2de3b78316bb8.jpg,1,54
杨光的快乐生活3,221.3万,221.3万次播放,7.9万,9.6,161人评,2006开播,"已完结, 全20集",http://i0.hdslb.com/bfs/bangumi/fdcce8d346a9c25ab95b1e92f5ee6f36a7376976.jpg,,39
喂食,221万,221万次播放,1.5万,4.2,486人评,2019年11月22日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/584d57535c2b9cb9a06f245f5787b6c214acbcd6.png,,318
马大帅2,220.5万,220.5万次播放,3.7万,9.3,168人评,2005年2月7日开播,连载中,http://i0.hdslb.com/bfs/bangumi/image/c59e8c15c4bf2c6b6ab8139c2ffe97ff53f9c0d7.png,1,63
守望的天空,220.4万,220.4万次播放,8.6万,9.8,219人评,2012年2月16日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/f1e72f8d794e27584309e649ce3d5d5fa054a1ff.jpg,1,79
勇者胜,218.6万,218.6万次播放,2108,,,2018年6月1日开播,"已完结, 全38集",http://i0.hdslb.com/bfs/bangumi/50e9d0538b22693a9bc56289a073f564ace5eb21.jpg,,4
少年特工亚历克斯,218.6万,218.6万次播放,2.4万,8.1,637人评,2020年6月4日开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/image/c751c7b166c244d7f8a09630d612edd3294f6560.png,3,202
铸匠,218.1万,218.1万次播放,677,,,2021年11月6日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/image/90a802cf852540e95c2e9b8bb7987f999768c69e.png,,8
无贼,217.1万,217.1万次播放,8.3万,9.7,187人评,2013年12月20日开播,"已完结, 全48集",http://i0.hdslb.com/bfs/bangumi/20900f4bdbd53c67711da78a6ec52f4995413144.jpg,,69
世界上最难的恋爱,215.9万,215.9万次播放,4.1万,9.7,959人评,2016年4月13日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/5df8a769d8f5e7ba0ca87ffe8fa1284cfc8b7252.png,2,315
城邦护卫队,215.7万,215.7万次播放,1.4万,9.6,816人评,敬请期待开播,"已完结, 全8集",http://i0.hdslb.com/bfs/bangumi/image/239d4e2999d60ee0f6a0c0ae037656eb067437ad.png,2,208
伏击,214.7万,214.7万次播放,4519,,,2015年7月25日开播,"已完结, 全45集",http://i0.hdslb.com/bfs/bangumi/6ab52178a722a98012d8fcf304619d226b66c2e8.jpg,,2
麻雀变凤凰,214.6万,214.6万次播放,6.5万,,,2019年4月13日开播,"已完结, 全27集",http://i0.hdslb.com/bfs/bangumi/f62af301f823707648cba9eafd79453d3ef4dd2e.jpg,,36
双雄,214.4万,214.4万次播放,956,,,2014年3月24日开播,"已完结, 全32集",http://i0.hdslb.com/bfs/bangumi/6361fa7e076ea7f526db2a1968a497277fb9fa76.jpg,,2
杨光的快乐生活1,212.5万,212.5万次播放,8.4万,9.7,352人评,2004开播,"已完结, 全20集",http://i0.hdslb.com/bfs/bangumi/5b95b2a72644381d728728199d2ca15ded75a499.jpg,,92
给工藤新一的挑战书~离别前的序章,209.1万,209.1万次播放,3.5万,8.0,516人评,2006年10月2日开播,"已完结, 全1集",http://i0.hdslb.com/bfs/bangumi/image/765e0e34694a670c471045fe49626260efdc974d.jpg,,200
七十二家房客第二部,207.8万,207.8万次播放,2万,9.8,153人评,2008年7月5日开播,"已完结, 全120集",http://i0.hdslb.com/bfs/bangumi/image/c21e322d8d5c49cbbaf89e959f2741445f082c29.jpg,,49
王保长新传,207.7万,207.7万次播放,7.2万,9.8,161人评,2004年4月1日开播,"已完结, 全26集",http://i0.hdslb.com/bfs/bangumi/fe21a0614d935c2539f42947db808a5a32aa919f.jpg,,59
一树桃花开,206.4万,206.4万次播放,4.8万,,,2017年10月6日开播,"已完结, 全42集",http://i0.hdslb.com/bfs/bangumi/1c60d109d30f10c8257fff6eb9b05a957f10a178.jpg,,29
魔界之龙珠,203.3万,203.3万次播放,2.5万,9.5,173人评,2005年4月25日开播,"已完结, 全35集",http://i0.hdslb.com/bfs/bangumi/image/f15bdcb50b698ddb2972a4168e17fda7876dc50d.jpg,1,84
夜来香,200.2万,200.2万次播放,1.1万,,,2008开播,"已完结, 全38集",http://i0.hdslb.com/bfs/bangumi/69240686fcf2c921e39e1275fc0b704e5ad3a26c.jpg,,3
偷心俏冤家,199.5万,199.5万次播放,5.6万,,,2020年1月29日开播,"已完结, 全43集",http://i0.hdslb.com/bfs/bangumi/image/099dd122d0c8102ee11908c576a03eba3ffe77e4.jpg,1,27
东陵大盗,198.7万,198.7万次播放,4.4万,,,2008年1月1日开播,"已完结, 全38集",http://i0.hdslb.com/bfs/bangumi/52fbcae27c57731a7a96c3bc11262022391d0dac.jpg,,29
钱断情始,197.7万,197.7万次播放,1.7万,9.8,984人评,2020年9月15日开播,"已完结, 全4集",http://i0.hdslb.com/bfs/bangumi/image/11d92f93b8a9bae4982770c48b89dfd8d0dd40e9.jpg,,289
新萧十一郎,196.7万,196.7万次播放,12.6万,7.9,613人评,2016年2月9日开播,"已完结, 全42集",http://i0.hdslb.com/bfs/bangumi/image/ecfd40d27e9883ad647c6ed46fbc5719b8004557.png,3,348
登岛 第一季,196万,196万次播放,3.7万,8.8,298人评,2011年9月21日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/8d32256e12b5dd8541488f05eff4fac167999fd8.jpg,2,130
爱情配方,193.3万,193.3万次播放,2.1万,9.4,104人评,2016年10月6日开播,"已完结, 全54集",http://i0.hdslb.com/bfs/bangumi/image/832a147162868987b68c0e8573adb9177420a9ae.jpg,,38
七十二家房客第十四部,192.9万,192.9万次播放,1.1万,9.8,160人评,2008年7月5日开播,连载中,http://i0.hdslb.com/bfs/bangumi/image/c21e322d8d5c49cbbaf89e959f2741445f082c29.jpg,,65
天之云，地之雾,192.6万,192.6万次播放,6万,8.7,119人评,2003开播,"已完结, 全24集",http://i0.hdslb.com/bfs/bangumi/image/58fd3bc3cc6d0edd8421fcfb67b4cfe96bc64a55.jpg,,41
人间四月天,191.2万,191.2万次播放,4.5万,8.8,144人评,2000年1月10日开播,"已完结, 全20集",http://i0.hdslb.com/bfs/bangumi/ce9664c853830ca65522879431303ad5f7583d5b.jpg,,55
这个漫画好厉害！,191.1万,191.1万次播放,5442,8.7,153人评,2018年10月5日开播,"已完结, 全12集",http://i0.hdslb.com/bfs/bangumi/72840361316a6034c66c0044c425bcad0338755e.jpg,4,78
尖刀队,190.3万,190.3万次播放,2609,,,2012年6月1日开播,"已完结, 全30集",http://i0.hdslb.com/bfs/bangumi/27e0fb9af7063e076f355df82cd888badab26cde.jpg,,2
木棉花的春天,188.7万,188.7万次播放,9.2万,9.5,139人评,2006年11月7日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/image/35b3b0ffebe11f6f137cf9feee1b76b066b84ce9.jpg,,52
天地姻缘七仙女,188.4万,188.4万次播放,3.5万,7.3,115人评,2011年1月1日开播,"已完结, 全50集",http://i0.hdslb.com/bfs/bangumi/21754daea714ef02fe8fe0373b7b987d2ce18515.jpg,1,46
杨光的快乐生活4,188.2万,188.2万次播放,7.8万,9.7,165人评,2008开播,"已完结, 全38集",http://i0.hdslb.com/bfs/bangumi/2b1ec30db320d8e541fa2d31d76265958e2bb6d1.jpg,,37
二叔,187.7万,187.7万次播放,2.2万,,,2013年11月5日开播,"已完结, 全38集",http://i0.hdslb.com/bfs/bangumi/fc51f31781be3dd617110ec56a150d8e2ed5737f.jpg,,36
舰在亚丁湾,187.5万,187.5万次播放,9892,,,2014年9月3日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/5ab2c51e3e3747609511c3abb2d3f9a99f2f6663.jpg,,9
德雷尔一家 第一季,187万,187万次播放,2.2万,9.6,446人评,2016年4月3日开播,"已完结, 全6集",http://i0.hdslb.com/bfs/bangumi/image/d07dbe2cb27f0070b099155fbb5d10c3b464408a.png,2,83
大清风云,186.6万,186.6万次播放,3万,,,2006年9月4日开播,"已完结, 全50集",http://i0.hdslb.com/bfs/bangumi/image/c2ba3e98b9246539a0c32c92d293bbccb1ef4770.jpg,,27
第一速度,185.8万,185.8万次播放,1.5万,,,2009年1月1日开播,"已完结, 全29集",http://i0.hdslb.com/bfs/bangumi/c9053b2ba5fc3c276de167d073b8e4a5f9336509.jpg,,47
熊爸熊孩子,185.4万,185.4万次播放,5.7万,8.9,116人评,2017年10月25日开播,"已完结, 全35集",http://i0.hdslb.com/bfs/bangumi/8f582f613bb2d98e36f51eb52f43794ec3d5d58b.jpg,,48
杨光的快乐生活5,185.1万,185.1万次播放,6.3万,9.7,156人评,2009开播,"已完结, 全34集",http://i0.hdslb.com/bfs/bangumi/3600845fe064e0311026d1fff32c5cf58dd14797.jpg,,37
大豆田永久子与三名前夫,183.6万,183.6万次播放,3.6万,9.5,932人评,2021年4月13日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/77b3bab9644d71f795a0a658a63c865227c5cdc0.png,3,241
奔腾岁月,183.2万,183.2万次播放,2.3万,,,2018年12月13日开播,"已完结, 全40集",http://i0.hdslb.com/bfs/bangumi/1525695e05823b881f9dea3e8d8330a9f50f0f73.jpg,,19
流星之绊,183.2万,183.2万次播放,2.2万,9.8,926人评,2008年10月17日开播,"已完结, 全10集",http://i0.hdslb.com/bfs/bangumi/image/9b40f57f4cd04e48cf96e81f74719bbb7f9e8f48.jpg,1,335
怪王外传,182.8万,182.8万次播放,2.7万,9.8,130人评,1995开播,"已完结, 全15集",http://i0.hdslb.com/bfs/bangumi/81f92827df9158f969ae7ed3542e761e44fe8ea8.jpg,,62
第五空间,182万,182万次播放,1.9万,,,2010年12月29日开播,"已完结, 全33集",http://i0.hdslb.com/bfs/bangumi/619353f0c32c1f346a4c0fd4b8d1faeb47740ee8.jpg,,37
决战江南,181.3万,181.3万次播放,8396,7.5,109人评,2013年4月16日开播,"已完结, 全32集",http://i0.hdslb.com/bfs/bangumi/e59714f23bd17849f69bbab878c63b2615125eb6.jpg,,65
铁道游击队2战后篇,180.1万,180.1万次播放,9706,,,2011年1月1日开播,"已完结, 全36集",http://i0.hdslb.com/bfs/bangumi/50be29202594d1094a6a3a2ae4b8b41b22ca8f70.jpg,,9
孽债,180万,180万次播放,3.4万,,,1994年1月1日开播,"已完结, 全20集",http://i0.hdslb.com/bfs/bangumi/c6b9477333484034fa99c8727af07f930af9e189.jpg,,25
